fips,county_name,state_code,year,fmr_0br,fmr_1br,fmr_2br,fmr_3br,fmr_4br
7205399999,,PR,2019,391,394,515,679,790
7205499999,,PR,2019,431,459,549,728,913
7205599999,,PR,2019,354,363,416,575,731
7205799999,,PR,2019,360,369,423,570,572
7205999999,,PR,2019,354,363,416,575,731
7206199999,,PR,2019,431,459,549,728,913
7206399999,,PR,2019,379,427,489,699,799
7206599999,,PR,2019,359,361,441,586,699
7206799999,,PR,2019,393,404,462,579,811
7206999999,,PR,2019,431,459,549,728,913
7207199999,,PR,2019,364,373,427,568,686
7207399999,,PR,2019,335,343,416,558,653
7207599999,,PR,2019,398,408,467,675,818
7207799999,,PR,2019,431,459,549,728,913
7207999999,,PR,2019,345,366,419,593,736
7208199999,,PR,2019,364,373,427,568,686
7208399999,,PR,2019,335,343,416,558,653
7208599999,,PR,2019,431,459,549,728,913
7208799999,,PR,2019,431,459,549,728,913
7208999999,,PR,2019,391,394,515,679,790
7209199999,,PR,2019,431,459,549,728,913
7209399999,,PR,2019,335,343,416,558,653
7209599999,,PR,2019,334,363,416,540,572
7209799999,,PR,2019,393,404,462,579,811
7209999999,,PR,2019,364,373,427,568,686
7210199999,,PR,2019,431,459,549,728,913
7210399999,,PR,2019,431,459,549,728,913
7210599999,,PR,2019,431,459,549,728,913
7210799999,,PR,2019,334,363,416,540,572
7210999999,,PR,2019,360,369,423,570,572
7211199999,,PR,2019,354,363,416,575,731
7211399999,,PR,2019,398,408,467,675,818
7211599999,,PR,2019,355,359,417,581,665
7211799999,,PR,2019,364,373,427,568,686
7211999999,,PR,2019,431,459,549,728,913
7212199999,,PR,2019,345,366,419,593,736
7212399999,,PR,2019,335,343,416,558,653
7212599999,,PR,2019,345,366,419,593,736
7212799999,,PR,2019,431,459,549,728,913
7212999999,,PR,2019,379,427,489,699,799
7213199999,,PR,2019,364,373,427,568,686
7213399999,,PR,2019,335,343,416,558,653
7213599999,,PR,2019,431,459,549,728,913
7213799999,,PR,2019,431,459,549,728,913
7213999999,,PR,2019,431,459,549,728,913
7214199999,,PR,2019,364,373,427,535,577
7214399999,,PR,2019,431,459,549,728,913
7214599999,,PR,2019,431,459,549,728,913
7214799999,,PR,2019,335,343,416,558,653
7214999999,,PR,2019,398,408,467,675,818
7215199999,,PR,2019,431,459,549,728,913
7215399999,,PR,2019,354,363,416,575,731
,,RI,2019,918,1076,1378,1992,2420
,,RI,2019,786,889,1060,1328,1565
,,RI,2019,864,889,1176,1640,1711
4400105140,,RI,2019,786,889,1060,1328,1565
4400109280,,RI,2019,786,889,1060,1328,1565
4400711800,,RI,2019,786,889,1060,1328,1565
4400714140,,RI,2019,786,889,1060,1328,1565
4400914500,,RI,2019,786,889,1060,1328,1565
4400318640,,RI,2019,786,889,1060,1328,1565
4400719180,,RI,2019,786,889,1060,1328,1565
4400720080,,RI,2019,786,889,1060,1328,1565
4400322240,,RI,2019,786,889,1060,1328,1565
4400722960,,RI,2019,786,889,1060,1328,1565
4400925300,,RI,2019,786,889,1060,1328,1565
4400727460,,RI,2019,786,889,1060,1328,1565
4400730340,,RI,2019,786,889,1060,1328,1565
4400935380,,RI,2019,864,889,1176,1640,1711
4400536820,,RI,2019,786,889,1060,1328,1565
4400737720,,RI,2019,786,889,1060,1328,1565
4400741500,,RI,2019,786,889,1060,1328,1565
4400542400,,RI,2019,786,889,1060,1328,1565
4400545460,,RI,2019,918,1076,1378,1992,2420
4400948340,,RI,2019,786,889,1060,1328,1565
4400950500,,RI,2019,864,889,1176,1640,1711
4400549960,,RI,2019,918,1076,1378,1992,2420
4400951580,,RI,2019,786,889,1060,1328,1565
4400751760,,RI,2019,786,889,1060,1328,1565
4400752480,,RI,2019,786,889,1060,1328,1565
4400754640,,RI,2019,786,889,1060,1328,1565
4400557880,,RI,2019,918,1076,1378,1992,2420
4400759000,,RI,2019,786,889,1060,1328,1565
4400961160,,RI,2019,786,889,1060,1328,1565
4400764220,,RI,2019,786,889,1060,1328,1565
4400766200,,RI,2019,786,889,1060,1328,1565
4400967460,,RI,2019,786,889,1060,1328,1565
4400570880,,RI,2019,786,889,1060,1328,1565
4400173760,,RI,2019,786,889,1060,1328,1565
4400374300,,RI,2019,786,889,1060,1328,1565
4400377720,,RI,2019,786,889,1060,1328,1565
4400378440,,RI,2019,786,889,1060,1328,1565
4400977000,,RI,2019,864,889,1176,1640,1711
4400780780,,RI,2019,786,889,1060,1328,1565
,,SC,2019,567,614,765,1019,1210
,,SC,2019,691,697,836,1142,1468
,,SC,2019,886,998,1142,1505,2006
,,SC,2019,818,967,1118,1479,1938
,,SC,2019,875,897,1028,1388,1779
,,SC,2019,526,529,700,941,1072
,,SC,2019,671,838,959,1255,1571
,,SC,2019,491,586,688,898,952
,,SC,2019,601,605,779,986,1117
,,SC,2019,631,755,865,1160,1386
,,SC,2019,712,801,917,1149,1265
,,SC,2019,618,650,744,1048,1307
,,SC,2019,505,626,796,1076,1098
,,SC,2019,541,559,740,935,1000
,,SC,2019,793,797,932,1214,1401
,,SC,2019,552,632,758,1013,1130
,,SC,2019,618,622,760,1038,1178
,,SC,2019,503,520,688,913,994
4500199999,,SC,2019,518,520,688,995,1208
4500399999,,SC,2019,691,697,836,1142,1468
4500599999,,SC,2019,519,521,689,928,931
4500799999,,SC,2019,567,614,765,1019,1210
4500999999,,SC,2019,558,560,741,928,1002
4501199999,,SC,2019,518,595,688,862,972
4501399999,,SC,2019,886,998,1142,1505,2006
4501599999,,SC,2019,818,967,1118,1479,1938
4501799999,,SC,2019,671,838,959,1255,1571
4501999999,,SC,2019,818,967,1118,1479,1938
4502199999,,SC,2019,455,531,702,880,1074
4502399999,,SC,2019,526,529,700,941,1072
4502599999,,SC,2019,518,601,688,907,952
4502799999,,SC,2019,518,577,688,975,1089
4502999999,,SC,2019,560,646,744,963,1006
4503199999,,SC,2019,491,586,688,898,952
4503399999,,SC,2019,518,592,688,892,972
4503599999,,SC,2019,818,967,1118,1479,1938
4503799999,,SC,2019,691,697,836,1142,1468
4503999999,,SC,2019,671,838,959,1255,1571
4504199999,,SC,2019,601,605,779,986,1117
4504399999,,SC,2019,604,606,802,1160,1186
4504599999,,SC,2019,631,755,865,1160,1386
4504799999,,SC,2019,530,577,703,947,950
4504999999,,SC,2019,518,520,688,934,1028
4505199999,,SC,2019,793,797,932,1214,1401
4505399999,,SC,2019,712,801,917,1149,1265
4505599999,,SC,2019,618,650,744,1048,1307
4505799999,,SC,2019,505,626,796,1076,1098
4505999999,,SC,2019,541,559,740,935,1000
4506199999,,SC,2019,518,524,688,862,930
4506399999,,SC,2019,671,838,959,1255,1571
4506799999,,SC,2019,586,601,688,927,930
4506999999,,SC,2019,518,550,688,932,1037
4506599999,,SC,2019,518,520,688,876,972
4507199999,,SC,2019,564,565,748,1017,1163
4507399999,,SC,2019,523,525,694,984,1219
4507599999,,SC,2019,544,548,688,878,1072
4507799999,,SC,2019,631,755,865,1160,1386
4507999999,,SC,2019,671,838,959,1255,1571
4508199999,,SC,2019,671,838,959,1255,1571
4508399999,,SC,2019,552,632,758,1013,1130
4508599999,,SC,2019,618,622,760,1038,1178
4508799999,,SC,2019,503,520,688,913,994
4508999999,,SC,2019,518,524,688,957,1034
4509199999,,SC,2019,875,897,1028,1388,1779
,,SD,2019,596,670,886,1166,1403
,,SD,2019,512,587,761,1100,1254
,,SD,2019,590,671,888,1236,1474
,,SD,2019,527,620,820,1027,1108
,,SD,2019,612,715,873,1153,1326
4600399999,,SD,2019,467,529,700,877,1036
4600599999,,SD,2019,467,561,700,943,946
4600799999,,SD,2019,467,611,700,924,946
4600999999,,SD,2019,467,563,700,1012,1022
4601199999,,SD,2019,616,620,778,1125,1246
4601399999,,SD,2019,479,563,745,1003,1007
4601599999,,SD,2019,467,534,700,1003,1006
4601799999,,SD,2019,481,545,721,943,1036
4601999999,,SD,2019,491,556,736,922,1058
4602199999,,SD,2019,467,529,700,916,1172
4602399999,,SD,2019,467,529,700,877,997
4602599999,,SD,2019,518,587,776,972,1049
4602799999,,SD,2019,530,600,794,1019,1395
4602999999,,SD,2019,497,563,745,989,1140
4603199999,,SD,2019,467,594,700,975,1022
4603399999,,SD,2019,596,670,886,1166,1403
4603599999,,SD,2019,491,578,765,958,1252
4603799999,,SD,2019,467,610,700,922,961
4603999999,,SD,2019,467,611,700,1003,1006
4604199999,,SD,2019,485,550,727,911,983
4604399999,,SD,2019,503,569,753,943,1082
4604599999,,SD,2019,467,577,700,916,1220
4604799999,,SD,2019,470,615,704,1018,1164
4604999999,,SD,2019,487,552,730,915,1049
4605199999,,SD,2019,478,541,716,897,1247
4605399999,,SD,2019,467,561,700,968,997
4605599999,,SD,2019,540,612,809,1059,1163
4605799999,,SD,2019,471,534,706,889,1015
4605999999,,SD,2019,467,542,700,1003,1006
4606199999,,SD,2019,467,529,700,916,1085
4606399999,,SD,2019,467,529,700,916,1006
4606599999,,SD,2019,482,567,750,1084,1317
4606799999,,SD,2019,471,534,706,885,954
4606999999,,SD,2019,467,529,700,916,1006
4607199999,,SD,2019,467,529,700,1012,1146
4607399999,,SD,2019,467,611,700,1003,1006
4607599999,,SD,2019,467,529,700,1003,1006
4607799999,,SD,2019,467,529,700,1012,1093
4607999999,,SD,2019,467,592,700,1012,1230
4608199999,,SD,2019,506,569,711,1028,1249
4608399999,,SD,2019,612,715,873,1153,1326
4608599999,,SD,2019,467,529,700,923,1006
4609199999,,SD,2019,467,529,700,970,1006
4608799999,,SD,2019,612,715,873,1153,1326
4608999999,,SD,2019,541,612,810,1060,1164
4609399999,,SD,2019,512,587,761,1100,1254
4609599999,,SD,2019,481,545,721,943,1036
4609799999,,SD,2019,467,529,700,959,1006
4609999999,,SD,2019,612,715,873,1153,1326
4610199999,,SD,2019,467,584,700,889,1080
4611399999,,SD,2019,467,529,700,943,946
4610399999,,SD,2019,590,671,888,1236,1474
4610599999,,SD,2019,467,529,700,877,1006
4610799999,,SD,2019,467,611,700,916,1006
4610999999,,SD,2019,467,534,700,900,966
4611199999,,SD,2019,467,611,700,983,1208
4611599999,,SD,2019,467,529,700,892,946
4611799999,,SD,2019,548,621,821,1074,1180
4611999999,,SD,2019,467,529,700,928,1006
4612199999,,SD,2019,467,529,700,903,946
4612399999,,SD,2019,467,529,700,1003,1006
4612599999,,SD,2019,612,715,873,1153,1326
4612799999,,SD,2019,527,620,820,1027,1108
4612999999,,SD,2019,467,611,700,1012,1104
4613599999,,SD,2019,478,541,716,957,1016
4613799999,,SD,2019,467,529,700,944,1084
,,TN,2019,415,468,619,809,1052
,,TN,2019,585,694,847,1099,1344
,,TN,2019,563,689,867,1220,1404
,,TN,2019,513,604,799,1024,1233
,,TN,2019,438,509,668,873,1146
,,TN,2019,427,554,637,842,861
,,TN,2019,594,701,803,1006,1410
,,TN,2019,498,634,775,1085,1172
,,TN,2019,534,552,689,863,980
,,TN,2019,515,529,700,924,1015
,,TN,2019,566,698,855,1114,1405
,,TN,2019,500,548,677,882,1062
,,TN,2019,635,726,859,1242,1339
,,TN,2019,658,742,875,1194,1372
,,TN,2019,449,507,670,891,1166
,,TN,2019,515,544,720,970,973
,,TN,2019,830,911,1103,1455,1738
,,TN,2019,515,581,769,963,1181
,,TN,2019,517,529,700,877,1125
4700199999,,TN,2019,566,698,855,1114,1405
4700399999,,TN,2019,554,558,714,937,1161
4700599999,,TN,2019,457,530,619,853,915
4700799999,,TN,2019,457,541,619,776,919
4700999999,,TN,2019,566,698,855,1114,1405
4701199999,,TN,2019,513,604,799,1024,1233
4701399999,,TN,2019,415,468,619,809,1052
4701599999,,TN,2019,830,911,1103,1455,1738
4701799999,,TN,2019,457,513,619,776,919
4701999999,,TN,2019,534,552,689,863,980
4702199999,,TN,2019,830,911,1103,1455,1738
4702399999,,TN,2019,498,634,775,1085,1172
4702599999,,TN,2019,457,487,619,776,979
4702799999,,TN,2019,457,481,619,870,919
4702999999,,TN,2019,457,468,619,887,919
4703199999,,TN,2019,502,515,681,919,994
4703399999,,TN,2019,438,509,668,873,1146
4703599999,,TN,2019,484,487,644,866,898
4703799999,,TN,2019,830,911,1103,1455,1738
4703999999,,TN,2019,457,541,619,776,919
4704199999,,TN,2019,457,468,619,895,919
4704399999,,TN,2019,830,911,1103,1455,1738
4704599999,,TN,2019,473,485,642,928,971
4704799999,,TN,2019,658,742,875,1194,1372
4704999999,,TN,2019,457,541,619,830,1058
4705199999,,TN,2019,457,468,619,895,1060
4705399999,,TN,2019,457,542,620,846,1022
4705599999,,TN,2019,457,541,619,842,1027
4705799999,,TN,2019,427,554,637,842,861
4705999999,,TN,2019,472,475,619,812,968
4706199999,,TN,2019,457,496,619,866,919
4706399999,,TN,2019,515,544,720,970,973
4706599999,,TN,2019,585,694,847,1099,1344
4706799999,,TN,2019,457,488,619,893,1087
4706999999,,TN,2019,457,468,619,845,926
4707199999,,TN,2019,495,528,671,841,996
4707399999,,TN,2019,515,529,700,924,1015
4707599999,,TN,2019,445,491,649,895,1019
4707799999,,TN,2019,485,497,658,824,889
4707999999,,TN,2019,457,484,619,849,939
4708199999,,TN,2019,594,701,803,1006,1410
4708399999,,TN,2019,457,541,619,776,859
4708599999,,TN,2019,474,530,643,838,979
4708799999,,TN,2019,457,468,619,803,837
4708999999,,TN,2019,515,544,720,970,973
4709199999,,TN,2019,457,541,619,776,919
4709399999,,TN,2019,566,698,855,1114,1405
4709599999,,TN,2019,457,518,619,825,837
4709799999,,TN,2019,458,518,621,828,968
4709999999,,TN,2019,457,508,619,805,861
4710199999,,TN,2019,463,488,628,826,972
4710399999,,TN,2019,465,488,630,848,852
4710599999,,TN,2019,566,698,855,1114,1405
4711199999,,TN,2019,500,548,677,882,1062
4711399999,,TN,2019,498,634,775,1085,1172
4711599999,,TN,2019,585,694,847,1099,1344
4711799999,,TN,2019,534,538,711,902,961
4711999999,,TN,2019,635,726,859,1242,1339
4710799999,,TN,2019,457,541,619,807,842
4710999999,,TN,2019,457,468,619,813,1087
4712199999,,TN,2019,457,541,619,895,919
4712399999,,TN,2019,406,517,623,901,968
4712599999,,TN,2019,563,689,867,1220,1404
4712799999,,TN,2019,457,481,619,889,919
4712999999,,TN,2019,449,507,670,891,1166
4713199999,,TN,2019,439,499,619,841,1087
4713399999,,TN,2019,457,468,619,788,919
4713599999,,TN,2019,465,468,619,804,919
4713799999,,TN,2019,457,481,619,776,919
4713999999,,TN,2019,513,604,799,1024,1233
4714199999,,TN,2019,538,538,668,952,991
4714399999,,TN,2019,498,507,648,840,981
4714599999,,TN,2019,515,581,769,963,1181
4714799999,,TN,2019,830,911,1103,1455,1738
4714999999,,TN,2019,830,911,1103,1455,1738
4715199999,,TN,2019,457,468,619,855,921
4715399999,,TN,2019,585,694,847,1099,1344
4715599999,,TN,2019,616,625,724,1030,1130
4715799999,,TN,2019,658,742,875,1194,1372
4715999999,,TN,2019,517,529,700,877,1125
4716199999,,TN,2019,459,516,622,779,923
4716399999,,TN,2019,515,529,700,924,1015
4716599999,,TN,2019,830,911,1103,1455,1738
4716799999,,TN,2019,658,742,875,1194,1372
4716999999,,TN,2019,830,911,1103,1455,1738
4717199999,,TN,2019,534,552,689,863,980
4717399999,,TN,2019,566,698,855,1114,1405
4717599999,,TN,2019,457,468,619,776,919
4717799999,,TN,2019,468,480,635,798,1073
4717999999,,TN,2019,534,552,689,863,980
4718199999,,TN,2019,457,468,619,776,919
4718399999,,TN,2019,427,487,619,814,971
4718599999,,TN,2019,457,481,619,834,837
4718799999,,TN,2019,830,911,1103,1455,1738
4718999999,,TN,2019,830,911,1103,1455,1738
,,TX,2019,598,621,822,1064,1367
,,TX,2019,553,654,849,1148,1293
,,TX,2019,693,816,934,1350,1418
,,TX,2019,560,645,853,1088,1259
,,TX,2019,741,792,1009,1264,1772
,,TX,2019,931,1086,1315,1734,2099
,,TX,2019,647,745,920,1187,1310
,,TX,2019,738,935,1083,1445,1902
,,TX,2019,559,563,718,964,1104
,,TX,2019,660,767,911,1317,1600
,,TX,2019,826,876,1110,1484,1725
,,TX,2019,836,989,1201,1600,2080
,,TX,2019,534,678,831,1189,1416
,,TX,2019,488,529,700,877,1115
,,TX,2019,754,853,1068,1460,1851
,,TX,2019,688,814,983,1326,1651
,,TX,2019,812,907,1104,1509,1897
,,TX,2019,551,700,858,1075,1461
,,TX,2019,799,984,1217,1525,2138
,,TX,2019,589,593,780,1124,1370
,,TX,2019,547,551,729,1054,1203
,,TX,2019,664,676,857,1130,1307
,,TX,2019,585,766,910,1195,1431
,,TX,2019,635,726,880,1272,1546
,,TX,2019,517,625,715,969,1256
,,TX,2019,556,560,700,973,976
,,TX,2019,582,586,757,963,1097
,,TX,2019,529,609,806,1097,1313
,,TX,2019,1060,1067,1337,1675,1900
,,TX,2019,494,568,700,987,991
,,TX,2019,780,899,1144,1433,1906
,,TX,2019,622,736,956,1198,1457
,,TX,2019,517,599,792,1043,1121
,,TX,2019,615,732,958,1293,1539
,,TX,2019,688,844,1050,1379,1689
,,TX,2019,604,708,892,1212,1354
,,TX,2019,571,668,815,1141,1407
,,TX,2019,569,625,798,1018,1255
,,TX,2019,742,747,908,1178,1443
,,TX,2019,693,784,960,1251,1328
,,TX,2019,572,628,823,1124,1325
,,TX,2019,496,599,772,1069,1356
,,TX,2019,714,857,1020,1278,1438
4800199999,,TX,2019,572,661,761,1070,1337
4800399999,,TX,2019,779,783,1036,1298,1820
4800599999,,TX,2019,687,705,807,1067,1112
4800799999,,TX,2019,693,816,934,1350,1418
4800999999,,TX,2019,496,599,772,1069,1356
4801199999,,TX,2019,553,654,849,1148,1293
4801399999,,TX,2019,560,645,853,1088,1259
4801599999,,TX,2019,741,792,1009,1264,1772
4801799999,,TX,2019,526,611,700,1012,1079
4801999999,,TX,2019,688,844,1050,1379,1689
4802199999,,TX,2019,931,1086,1315,1734,2099
4802399999,,TX,2019,526,535,700,1012,1079
4802599999,,TX,2019,675,679,854,1235,1382
4802799999,,TX,2019,589,593,780,1124,1370
4802999999,,TX,2019,688,844,1050,1379,1689
4803199999,,TX,2019,634,637,843,1114,1374
4803399999,,TX,2019,564,597,751,997,1157
4803599999,,TX,2019,529,532,704,882,952
4803799999,,TX,2019,569,625,798,1018,1255
4803999999,,TX,2019,738,935,1083,1445,1902
4804199999,,TX,2019,660,767,911,1317,1600
4804399999,,TX,2019,593,596,789,1063,1067
4804599999,,TX,2019,526,557,700,883,1079
4804799999,,TX,2019,526,557,700,877,1079
4804999999,,TX,2019,497,598,705,1019,1140
4805199999,,TX,2019,660,767,911,1317,1600
4805399999,,TX,2019,705,723,828,1188,1298
4805599999,,TX,2019,931,1086,1315,1734,2099
4805799999,,TX,2019,624,701,831,1041,1460
4805999999,,TX,2019,598,621,822,1064,1367
4806199999,,TX,2019,559,563,718,964,1104
4806399999,,TX,2019,529,615,704,1016,1085
4806599999,,TX,2019,553,654,849,1148,1293
4806799999,,TX,2019,450,529,700,1012,1230
4806999999,,TX,2019,547,591,728,912,1122
4807199999,,TX,2019,812,907,1104,1509,1897
4807399999,,TX,2019,537,541,715,934,1006
4807599999,,TX,2019,561,593,746,1079,1149
4807799999,,TX,2019,496,599,772,1069,1356
4807999999,,TX,2019,526,536,700,881,1079
4808199999,,TX,2019,526,529,700,877,1079
4808399999,,TX,2019,526,529,700,943,946
4808599999,,TX,2019,836,989,1201,1600,2080
4808799999,,TX,2019,526,557,700,877,1079
4808999999,,TX,2019,526,529,700,1012,1230
4809199999,,TX,2019,688,844,1050,1379,1689
4809399999,,TX,2019,526,610,700,1012,1079
4809599999,,TX,2019,710,737,933,1231,1478
4809799999,,TX,2019,614,651,817,1100,1104
4809999999,,TX,2019,589,593,780,1124,1370
4810199999,,TX,2019,614,650,817,1085,1259
4810399999,,TX,2019,526,557,700,1012,1079
4810599999,,TX,2019,526,557,700,1012,1079
4810799999,,TX,2019,635,726,880,1272,1546
4810999999,,TX,2019,526,609,700,930,1079
4811199999,,TX,2019,604,702,804,1007,1239
4811399999,,TX,2019,836,989,1201,1600,2080
4811599999,,TX,2019,526,611,700,1012,1079
4811799999,,TX,2019,606,610,807,1028,1091
4811999999,,TX,2019,526,529,700,943,1044
4812199999,,TX,2019,836,989,1201,1600,2080
4812399999,,TX,2019,545,548,725,976,1117
4812599999,,TX,2019,526,611,700,930,1079
4812799999,,TX,2019,564,597,751,997,1157
4812999999,,TX,2019,526,545,700,1012,1079
4813199999,,TX,2019,526,557,700,953,1028
4813399999,,TX,2019,462,529,700,877,946
4813599999,,TX,2019,780,899,1144,1433,1906
4813799999,,TX,2019,564,597,751,997,1157
4814199999,,TX,2019,534,678,831,1189,1416
4813999999,,TX,2019,836,989,1201,1600,2080
4814399999,,TX,2019,623,683,829,1116,1121
4814599999,,TX,2019,488,529,700,877,1115
4814799999,,TX,2019,477,561,742,1052,1199
4814999999,,TX,2019,563,584,749,1083,1154
4815199999,,TX,2019,526,557,700,937,1079
4815399999,,TX,2019,526,611,700,877,1015
4815599999,,TX,2019,564,597,751,997,1157
4815799999,,TX,2019,812,907,1104,1509,1897
4815999999,,TX,2019,526,547,700,882,1230
4816199999,,TX,2019,526,577,700,1012,1230
4816399999,,TX,2019,596,611,700,921,1230
4816599999,,TX,2019,526,557,700,1012,1230
4816799999,,TX,2019,812,907,1104,1509,1897
4816999999,,TX,2019,526,557,700,1012,1230
4817199999,,TX,2019,732,736,974,1363,1471
4817399999,,TX,2019,564,597,751,997,1157
4817599999,,TX,2019,693,784,960,1251,1328
4817799999,,TX,2019,533,537,710,978,1094
4817999999,,TX,2019,580,584,772,969,1190
4818199999,,TX,2019,604,708,892,1212,1354
4818399999,,TX,2019,585,766,910,1195,1431
4818599999,,TX,2019,526,529,700,992,1079
4818799999,,TX,2019,688,844,1050,1379,1689
4818999999,,TX,2019,450,602,700,1012,1079
4819199999,,TX,2019,526,568,700,1012,1079
4819399999,,TX,2019,534,572,711,944,1096
4819599999,,TX,2019,555,577,739,926,1139
4819799999,,TX,2019,526,529,700,930,1079
4819999999,,TX,2019,647,745,920,1187,1310
4820199999,,TX,2019,812,907,1104,1509,1897
4820399999,,TX,2019,513,680,799,1046,1080
4820599999,,TX,2019,603,701,803,1161,1237
4820799999,,TX,2019,526,611,700,877,1079
4820999999,,TX,2019,931,1086,1315,1734,2099
4821199999,,TX,2019,565,623,752,1002,1321
4821399999,,TX,2019,593,641,817,1081,1290
4821599999,,TX,2019,582,586,757,963,1097
4821799999,,TX,2019,484,588,754,945,1019
4821999999,,TX,2019,559,589,744,932,1146
4822199999,,TX,2019,688,814,983,1326,1651
4822399999,,TX,2019,560,586,745,1025,1176
4822599999,,TX,2019,457,538,712,892,962
4822799999,,TX,2019,662,716,881,1104,1240
4822999999,,TX,2019,551,700,858,1075,1461
4823199999,,TX,2019,836,989,1201,1600,2080
4823399999,,TX,2019,587,590,781,996,1289
4823599999,,TX,2019,615,732,958,1293,1539
4823799999,,TX,2019,637,640,847,1061,1239
4823999999,,TX,2019,622,637,828,1157,1161
4824199999,,TX,2019,591,594,786,985,1062
4824399999,,TX,2019,800,847,1065,1414,1496
4824599999,,TX,2019,647,745,920,1187,1310
4824799999,,TX,2019,526,586,700,1012,1079
4824999999,,TX,2019,622,626,828,1037,1119
4825199999,,TX,2019,754,853,1068,1460,1851
4825399999,,TX,2019,598,621,822,1064,1367
4825599999,,TX,2019,502,581,769,963,1185
4825799999,,TX,2019,836,989,1201,1600,2080
4825999999,,TX,2019,799,984,1217,1525,2138
4826199999,,TX,2019,564,597,751,997,1157
4826399999,,TX,2019,526,557,700,1012,1079
4826599999,,TX,2019,717,735,842,1178,1199
4826799999,,TX,2019,581,633,773,968,1191
